day,hour,consumption,insolation,temperature,C_buy,Emissions
23,538,834.53,83.6,24,0.0885112,2.707353343
23,539,836.39,234.027,24.3,0.05921,2.7601353
23,540,808.24,330.779,24.5,0.05921,3.149907755
23,541,804.67,682.141,24.4,0.05921,3.680175392
23,542,828.01,453.602,24.2,0.05921,4.044174174
23,543,842.81,561.265,24.1,0.05921,4.279220767
23,544,833.87,287.611,24.1,0.05921,4.325076167
23,545,806.79,149.238,23.8,0.05921,4.361370209
23,546,814.35,50.1184,23.5,0.05921,4.497412605
23,547,802.74,0,23.3,0.0885112,4.427083189
23,548,787.24,0,23.3,0.0885112,4.372457989
23,549,793.41,0,23.3,0.0885112,4.390822015
23,550,721.55,0,23.3,0.0885112,4.512798815
23,551,774.75,0,23.3,0.05921,4.80247466
23,552,752.31,0,23.4,0.05921,5.100277619
24,553,661.1,0,23.4,0.05921,5.483370054
24,554,631.79,0,23.5,0.05921,5.453004015
24,555,550.74,0,23.5,0.05921,5.141931069
24,556,567.51,0,23.5,0.05921,4.670966998
24,557,587.18,0,23.5,0.05921,4.22762103
24,558,666.89,0,23.6,0.05921,3.641523582
24,559,759.83,0,23.7,0.0885112,3.309133803
24,560,758.76,40.917,23.9,0.0885112,3.115950276
24,561,759.64,234.158,24.2,0.0885112,3.016816732
24,562,784.14,432.679,24.6,0.0885112,2.980033175
24,563,781.87,589.579,24.7,0.05921,3.066333361
24,564,820.46,690.989,24.3,0.05921,3.423180006
24,565,790.73,722.667,23.5,0.05921,4.159351145
24,566,803.54,689.176,22.6,0.05921,4.473271373
24,567,867.64,588.798,21.9,0.05921,4.34586419
24,568,839.61,431.904,21.5,0.05921,3.973338339
24,569,829.13,239.803,21.2,0.05921,3.668096671
24,570,832.12,52.2428,20.8,0.05921,3.524737055
24,571,774.5,0,20.6,0.0885112,3.607831225
24,572,782.72,0,19.7,0.0885112,3.725326175
24,573,779.41,0,19,0.0885112,3.96353949
24,574,726.06,0,18.2,0.0885112,4.218244525
24,575,770.23,0,17.3,0.05921,4.633074124
24,576,759.4,0,16.5,0.05921,5.076706417
25,577,712.7,0,15.9,0.05921,5.39977757
25,578,661.23,0,15.3,0.05921,5.390742649
25,579,565.69,0,14.9,0.05921,5.109894728
25,580,593.78,0,14.4,0.05921,4.708563563
25,581,581.74,0,14,0.05921,4.259330564
25,582,710.05,0,13.6,0.05921,3.74408373
25,583,794.34,0,13.4,0.0885112,3.312689508
25,584,788.53,43.7419,13.7,0.0885112,3.013241257
25,585,793.05,240.725,14.3,0.0885112,2.817545605
25,586,838.8,439.114,15.1,0.0885112,2.757034808
25,587,805.24,597.452,16.1,0.05921,2.769258595
25,588,864.71,702.232,17,0.05921,3.07759003
25,589,854.39,740.417,17.7,0.05921,3.634420278
25,590,857.77,708.128,18.2,0.05921,3.981895657
25,591,910.36,612.316,18.5,0.05921,4.026141499
25,592,868.53,458.672,18.5,0.05921,4.062907906
25,593,897.16,264.387,18.3,0.05921,4.225726581
25,594,885.22,64.8251,18,0.05921,4.494142285
25,595,842.38,0,17.8,0.0885112,4.67847693
25,596,765.62,0,17.7,0.0885112,4.833510073
25,597,795.78,0,17.5,0.0885112,4.89342845
25,598,808.9,0,17.4,0.0885112,5.147120154
25,599,789.96,0,17,0.05921,5.522041881
25,600,803.59,0,16.7,0.05921,5.83439066
26,601,759.69,0,16.5,0.05921,5.996763413
26,602,667.86,0,16.4,0.05921,5.899354243
26,603,615.38,0,16.4,0.05921,5.547118795
26,604,604.84,0,16.7,0.05921,5.076685214
26,605,620.76,0,17.3,0.05921,4.542735389
26,606,746.73,0,18,0.05921,3.977733247
26,607,795.67,0,18.8,0.0885112,3.416910666
26,608,858.89,40.7022,19.7,0.0885112,3.067337401
26,609,825.26,230.927,20.6,0.0885112,2.884278588
26,610,868.84,191.039,21.5,0.0885112,2.793905553
26,611,800.85,580.841,22.3,0.05921,2.815413664
26,612,807.81,684.273,22.6,0.05921,2.866196834
26,613,855.3,719.863,22.8,0.05921,3.747310703
26,614,877.63,679.663,22.8,0.05921,4.105801207
26,615,893.48,581.862,22.5,0.05921,4.210972085
26,616,828.08,389.92,21.8,0.05921,4.088231358
26,617,836.67,245.569,20.9,0.05921,3.924680437
26,618,856.24,46.3538,20.1,0.05921,3.814192559
26,619,796.58,0,19.7,0.0885112,3.909893073
26,620,785.6,0,18.9,0.0885112,3.897611161
26,621,795.9,0,18.3,0.0885112,3.851231945
26,622,738.15,0,17.8,0.0885112,4.079122594
26,623,798.94,0,17.3,0.05921,4.431230374
26,624,734.81,0,16.9,0.05921,4.921280238
27,625,717.8,0,16.5,0.05921,5.299608551
27,626,628.52,0,16.1,0.05921,5.218365482
27,627,608.31,0,15.7,0.05921,4.992385493
27,628,574.54,0,15.3,0.05921,4.650561085
27,629,614.26,0,14.9,0.05921,4.197790472
27,630,690.99,0,14.6,0.05921,3.620912799
27,631,740.32,0,14.5,0.0885112,3.456045564
27,632,777.63,32.1854,14.9,0.0885112,3.213096005
27,633,807.66,169.623,15.6,0.0885112,3.098598641
27,634,816.89,396.991,16.5,0.0885112,3.116288546
27,635,786.23,568.322,17.4,0.05921,3.246768591
27,636,879.48,668.746,18.2,0.05921,3.695712646
27,637,788.27,553.191,18.9,0.05921,4.532592584
27,638,811.93,627.417,19.4,0.05921,4.968645156
27,639,811.15,585.898,19.8,0.05921,4.85602771
27,640,764.28,436.767,20,0.05921,4.12286607
27,641,810.57,191.414,19.6,0.05921,3.800363514
27,642,812.3,60.1287,19,0.05921,3.526457869
27,643,782.66,0,18.7,0.0885112,3.410400967
27,644,770.67,0,18.2,0.0885112,3.374592387
27,645,771.53,0,17.9,0.0885112,3.384825246
27,646,715.3,0,17.7,0.0885112,3.526224183
27,647,755.66,0,17.8,0.05921,3.918725051
27,648,724.86,0,17.9,0.05921,4.543730137
28,649,705.98,0,17.9,0.05921,4.93596707
28,650,606.47,0,17.6,0.05921,4.839130549
28,651,610.94,0,17.1,0.05921,4.629594881
28,652,603.56,0,16.4,0.05921,4.300159095
28,653,592.24,0,15.6,0.05921,4.124611401
28,654,672.26,0,14.9,0.05921,4.033922038
28,655,721.78,0,14.6,0.05921,3.519888859
28,656,700.61,43.3107,14.8,0.05921,3.225841928
28,657,773.28,235.296,15.6,0.05921,3.14194167
28,658,741.27,430.561,16.5,0.05921,3.194046886
28,659,720.84,588.307,17.3,0.05921,3.234411158
28,660,786.61,692.449,18,0.05921,3.385901941
28,661,682.51,728.348,18.6,0.05921,3.660890707
28,662,696.83,691.053,19,0.05921,4.188415647
28,663,669.36,594.819,19.2,0.05921,4.209318241
28,664,649.41,438.275,19.2,0.05921,4.111637277
28,665,676.91,247.014,18.6,0.05921,3.870922563
28,666,646.89,58.6475,17.7,0.05921,3.97119068
28,667,601.26,0,17.3,0.05921,3.899493005
28,668,603.47,0,16.8,0.05921,3.764494189
28,669,517.33,0,16.5,0.05921,3.840789717
28,670,555.38,0,16.4,0.05921,4.004560978
28,671,534.1,0,16.3,0.05921,4.194198092
28,672,553.8,0,16.2,0.05921,4.433880891
29,673,524.77,0,16.3,0.05921,4.695598238
29,674,513.86,0,16.5,0.05921,4.597835573
29,675,553.42,0,16.7,0.05921,4.446647079
29,676,519.17,0,16.7,0.05921,4.159243247
29,677,548.93,0,16.8,0.05921,3.926410543
29,678,609.23,0,16.9,0.05921,3.617001226
29,679,644.46,0,17.3,0.05921,3.293406257
29,680,661.46,10.45,18.3,0.05921,3.016675966
29,681,667.15,43.7,19.3,0.05921,2.862167825
29,682,641.94,18.05,19.9,0.05921,2.765138592
29,683,649.16,123.692,20.4,0.05921,2.694447576
29,684,697.99,105.45,20.6,0.05921,2.777973136
29,685,668.49,84.55,20.8,0.05921,2.958405254
29,686,640.17,107.35,20.8,0.05921,3.234400679
29,687,675.72,26.6,20.8,0.05921,3.557098567
29,688,712.25,55.1,20.6,0.05921,3.668424216
29,689,673.12,45.6,20.1,0.05921,3.663925216
29,690,629.43,12.35,19.5,0.05921,3.707953337
29,691,638.06,0,19.3,0.05921,3.922436546
29,692,596.08,0,19.1,0.05921,4.166816296
29,693,596.5,0,19,0.05921,4.501542639
29,694,552.46,0,19,0.05921,4.789088917
29,695,548.79,0,19,0.05921,5.148245682
29,696,543.77,0,19,0.05921,5.370127813
30,697,548.6,0,18.9,0.05921,5.613193376
30,698,550,0,18.7,0.05921,5.419574406
30,699,519.77,0,18.3,0.05921,5.127278538
30,700,556.48,0,17.8,0.05921,4.784521313
30,701,539.08,0,17.4,0.05921,4.423905295
30,702,709.57,0,17.1,0.05921,3.843427136
30,703,747.3,0,17,0.0885112,3.325757984
30,704,775,45.9622,17.6,0.0885112,2.990513064
30,705,848.23,238.829,18.7,0.0885112,2.797108949
30,706,864.42,436.096,19.8,0.0885112,2.699970139
30,707,810.85,594.134,20.8,0.05921,2.743952047
30,708,887.87,698.189,21.2,0.05921,3.044750221
30,709,806.66,735.636,21.5,0.05921,3.579378465
30,710,856.41,711.567,21.7,0.05921,3.940423254
30,711,878.56,618.044,21.9,0.05921,3.956193454
30,712,848,465.277,21.9,0.05921,3.881421729
30,713,849.68,271.54,21.5,0.05921,3.997460047
30,714,833.65,47.7105,21.1,0.05921,4.291052951
30,715,784.09,0,20.9,0.0885112,4.713144264
30,716,827.97,0,20.5,0.0885112,5.028940604
30,717,762.67,0,20.2,0.0885112,5.443930986
30,718,758.9,0,19.8,0.0885112,5.736280926
30,719,754.76,0,19.3,0.05921,6.088592836
30,720,754.25,0,18.9,0.05921,6.398077428
31,721,731.15,0,18.7,0.05921,6.361264809
31,722,665.64,0,18.6,0.05921,6.186789511
31,723,603.05,0,18.6,0.05921,5.627701781
31,724,636.06,0,18.6,0.05921,5.107096033
31,725,575.32,0,18.4,0.05921,4.609291379
31,726,699.23,0,18.2,0.05921,3.993874093
31,727,767.07,0,18.3,0.0885112,3.438086239
31,728,789.63,49.0117,19.2,0.0885112,3.060870109
31,729,802.02,246.12,20.3,0.0885112,2.820112048
31,730,832.24,445.514,21.1,0.0885112,2.696447796
31,731,767.92,606.039,21.7,0.05921,2.717694592
31,732,874.97,711.695,22,0.05921,2.981251129
31,733,806.9,749.764,22.1,0.05921,3.555127409
31,734,854.18,718.594,22.1,0.05921,3.813264041
31,735,901.73,622.671,21.9,0.05921,3.902135664
31,736,890.06,470.533,21.5,0.05921,4.019346909
31,737,915.26,276.684,21,0.05921,4.131907417
31,738,876.66,76.2664,20.5,0.05921,4.345217698
31,739,797.45,0,20.2,0.0885112,4.551513048
31,740,833.13,0,20.5,0.0885112,4.860881391
31,741,809.69,0,20.2,0.0885112,5.032754758
31,742,757.78,0,19.9,0.0885112,5.298948715
31,743,756.29,0,19.5,0.05921,5.733093493
31,744,759.02,0,18.9,0.05921,6.074457449
32,745,706.88,0,18.3,0.05921,6.235831403
32,746,643.47,0,17.8,0.05921,6.056115813
32,747,642.1,0,17.2,0.05921,5.638060428
32,748,595.31,0,16.8,0.05921,5.096082341
32,749,603.34,0,16.6,0.05921,4.555245254
32,750,719.14,0,16.5,0.05921,4.028025223
32,751,734.39,0,16.5,0.0885112,3.426227612
32,752,786.83,51.896,17,0.0885112,3.040686417
32,753,777.86,245.72,18,0.0885112,2.79612992
32,754,773.04,183.438,19.3,0.0885112,2.659411969
32,755,766.94,448.85,20.5,0.05921,2.695576664
32,756,813.69,401.502,21.3,0.05921,2.981579368
32,757,814.02,582.631,21.8,0.05921,3.555149553
32,758,801.02,594.791,22,0.05921,3.86862386
32,759,864.33,595.657,22,0.05921,3.884064388
32,760,858.26,382.882,21.8,0.05921,3.897397739
32,761,816.78,270.735,21.2,0.05921,4.046528135
32,762,831.8,77.8842,20.5,0.05921,4.36204077
32,763,771.31,0,20.2,0.0885112,4.622335786
32,764,782.52,0,19.8,0.0885112,4.938473709
32,765,799.92,0,19.5,0.0885112,5.201984033
32,766,701.57,0,19.3,0.0885112,5.482746199
32,767,770.82,0,19.2,0.05921,5.975875351
32,768,732.78,0,19,0.05921,6.218438301
33,769,683.58,0,18.9,0.05921,6.338937511
33,770,620.71,0,18.7,0.05921,6.227881036
33,771,570.63,0,18.4,0.05921,5.724323693
33,772,583.48,0,18.2,0.05921,5.215661586
33,773,581.35,0,17.9,0.05921,4.632130336
33,774,677.84,0,17.8,0.05921,3.93752022
33,775,755.84,0,18,0.0885112,3.471521088
33,776,798.77,50.2217,18.9,0.0885112,3.096268257
33,777,754.5,199.353,20,0.0885112,2.868434546
33,778,787.62,416.852,20.9,0.0885112,2.763129081
33,779,768.43,395.98,21.6,0.05921,2.776819979
33,780,837.15,546.962,21.9,0.05921,3.056872289
33,781,806.58,543.638,22.1,0.05921,3.557498029
33,782,823.06,604.122,22.2,0.05921,3.928444571
33,783,947.24,383.239,22.1,0.05921,3.989661171
33,784,849.13,291.823,21.9,0.05921,3.928886686
33,785,872.44,189.874,21.4,0.05921,4.000329719
33,786,865.97,68.0082,20.8,0.05921,4.281590446
33,787,786.47,0,20.5,0.0885112,4.661966379
33,788,861.73,0,20.3,0.0885112,5.008353151
33,789,813.37,0,20.3,0.0885112,5.251391085
33,790,763.94,0,20.3,0.0885112,5.552944834
33,791,794.19,0,20.2,0.05921,5.999020649
33,792,768.99,0,20.1,0.05921,6.300114193
34,793,715.39,0,20.1,0.05921,6.421129113
34,794,662.38,0,20,0.05921,6.24378177
34,795,606.7,0,19.6,0.05921,5.759750656
34,796,620.23,0,19,0.05921,5.313491422
34,797,632.79,0,18.4,0.05921,4.698783991
34,798,689.82,0,17.7,0.05921,3.993257604
34,799,719,0,17.3,0.0885112,3.601299136
34,800,767,40.2803,17.4,0.0885112,3.274612967
34,801,809.33,63.765,18.1,0.0885112,3.016622834
34,802,839.23,33.25,19.3,0.0885112,2.895590516
34,803,834.27,93.1,20.6,0.05921,2.934767575
34,804,885.14,177.65,21.4,0.05921,3.207398574
34,805,812.45,307.601,21.9,0.05921,3.749758031
34,806,783.74,349.778,22.2,0.05921,4.100222892
34,807,821.51,152.95,22.2,0.05921,4.354123025
34,808,795.45,75.05,22,0.05921,4.544357798
34,809,793.29,143.136,21.3,0.05921,4.526310346
34,810,768.62,69.4012,20.4,0.05921,4.693187339
34,811,760.19,0,20.1,0.0885112,4.895492974
34,812,729.21,0,19.8,0.0885112,5.099416272
34,813,693.72,0,19.6,0.0885112,5.372696383
34,814,695.78,0,19.3,0.0885112,5.561807061
34,815,724.2,0,18.9,0.05921,5.617475841
34,816,698.66,0,18.3,0.05921,5.83727343
35,817,614.29,0,17.7,0.05921,5.766123395
35,818,554.97,0,17.1,0.05921,5.510526517
35,819,555.14,0,16.7,0.05921,5.106758502
35,820,533.34,0,16.3,0.05921,4.810355237
35,821,529.5,0,15.9,0.05921,4.478387556
35,822,604.41,0,15.6,0.05921,4.00686942
35,823,681.99,0,15.6,0.05921,3.574257737
35,824,811.58,44.4295,16.2,0.05921,3.30329442
35,825,792.97,216.455,17.2,0.05921,3.106483965
35,826,811.91,431.93,18.4,0.05921,3.012307253
35,827,805.33,584.659,19.7,0.05921,3.039492532
35,828,811.89,686.857,20.7,0.05921,3.156137801
35,829,775.32,706.569,21.4,0.05921,3.463710547
35,830,756.45,472.472,21.9,0.05921,3.907849506
35,831,709.99,464.419,22.1,0.05921,3.957389958
35,832,606.17,273.029,22.1,0.05921,3.782553307
35,833,623.32,204.135,21.5,0.05921,3.670864871
35,834,560.71,58.8526,20.8,0.05921,3.757019992
35,835,566.52,0,20.6,0.05921,3.724397658
35,836,541.41,0,20.6,0.05921,3.620098852
35,837,507.26,0,20.5,0.05921,3.626305075
35,838,509.91,0,20.5,0.05921,3.787676408
35,839,478.19,0,20.3,0.05921,3.882090611
35,840,479.47,0,20.2,0.05921,4.368310357
36,841,483.24,0,20.1,0.05921,4.585845225
36,842,483.02,0,19.9,0.05921,4.537418389
36,843,455.08,0,19.7,0.05921,4.352096856
36,844,479.94,0,19.5,0.05921,4.161739407
36,845,509.84,0,19.2,0.05921,3.950185182
36,846,633.48,0,19,0.05921,3.655716153
36,847,725.53,0,19,0.05921,3.293581325
36,848,721.56,44.0446,19.7,0.05921,3.004647017
36,849,738.17,232.118,20.8,0.05921,2.815701175
36,850,725.86,421.069,21.9,0.05921,2.731955274
36,851,689.97,521.73,22.7,0.05921,2.700305297
36,852,719.79,678.963,23.2,0.05921,2.790522542
36,853,651.77,679.356,23.5,0.05921,2.978229473
36,854,682.65,561.42,23.7,0.05921,3.275990272
36,855,698.96,598.416,23.8,0.05921,3.674783116
36,856,659.02,451.607,23.8,0.05921,3.998240879
36,857,655.85,259.653,23.3,0.05921,4.062961731
36,858,617,53.9248,22.6,0.05921,3.921488952
36,859,577.44,0,22.3,0.05921,3.959065499
36,860,581.11,0,21.9,0.05921,4.149074692
36,861,549.36,0,21.7,0.05921,4.362980013
36,862,539.75,0,21.5,0.05921,4.353555862
36,863,559.92,0,21.5,0.05921,4.521706068
36,864,546.53,0,21.4,0.05921,4.858743965
37,865,550.88,0,21.3,0.05921,5.105036748
37,866,528.21,0,21.2,0.05921,5.107919518
37,867,538.36,0,21.1,0.05921,4.806905303
37,868,553.13,0,21,0.05921,4.468593006
37,869,556.1,0,20.9,0.05921,3.993925545
37,870,670.37,0,20.7,0.05921,3.500147282
37,871,703.96,0,20.8,0.0885112,3.004117962
37,872,780.33,53.396,21.5,0.0885112,2.76440348
37,873,803.24,238.161,22.5,0.0885112,2.547851448
37,874,834.74,376.899,23.5,0.0885112,2.507021485
37,875,829.43,275.252,24,0.05921,2.618719212
37,876,872.13,257.242,24.4,0.05921,2.988502119
37,877,837.88,171.95,24.6,0.05921,3.600267468
37,878,870.9,193.712,24.7,0.05921,3.998275181
37,879,865.94,152.95,24.7,0.05921,3.782588795
37,880,868.87,313.392,24.5,0.05921,3.431018423
37,881,862.05,233.182,24,0.05921,3.282274636
37,882,811,84.0306,23.3,0.05921,3.281890646
37,883,785.66,0,23,0.0885112,3.428892908
37,884,787.98,0,22.6,0.0885112,3.502585317
37,885,770.12,0,22.4,0.0885112,3.580722655
37,886,754.06,0,22.2,0.0885112,3.92999887
37,887,787.15,0,22.1,0.05921,4.408070298
37,888,744.47,0,21.9,0.05921,5.059839751
38,889,730.07,0,21.8,0.05921,5.454509727
38,890,627.71,0,21.8,0.05921,5.40652476
38,891,618.58,0,21.7,0.05921,5.075153551
38,892,574.87,0,21.6,0.05921,4.616883012
38,893,602.88,0,21.6,0.05921,4.111630358
38,894,702.73,0,21.6,0.05921,3.511270796
38,895,816.77,0,21.8,0.0885112,2.971386296
38,896,835.04,55.8625,22.6,0.0885112,2.750496294
38,897,879.65,195.362,23.4,0.0885112,2.614069907
38,898,886.82,132.377,23.8,0.0885112,2.565555884
38,899,862.12,236.418,24.2,0.05921,2.677305064
38,900,897.07,326.977,24.5,0.05921,2.96520365
38,901,884.46,681.619,24.6,0.05921,3.587019871
38,902,861.46,698.791,24.8,0.05921,3.931773263
38,903,893.08,585.146,24.8,0.05921,3.776736067
38,904,831.29,455.589,24.8,0.05921,3.265258606
38,905,831.39,245.026,24.3,0.05921,3.109189741
38,906,855.68,87.5828,23.7,0.05921,3.102488764
38,907,783.68,0,23.3,0.0885112,3.301356131
38,908,798.97,0,23,0.0885112,3.454979101
38,909,786.92,0,22.8,0.0885112,3.65571734
38,910,741.8,0,22.6,0.0885112,3.983218889
38,911,788.52,0,22.4,0.05921,4.36824556
38,912,777.92,0,22.3,0.05921,4.926753968
39,913,728.89,0,22.1,0.05921,5.196416443
39,914,650.92,0,22,0.05921,5.151227305
39,915,568.13,0,21.8,0.05921,4.924240657
39,916,586.59,0,21.7,0.05921,4.51796457
39,917,614.23,0,21.6,0.05921,12.29345428
39,918,697.39,0,21.6,0.05921,11.9586922
39,919,755.29,0,22,0.0885112,3.007068149
39,920,809.44,61.9544,22.8,0.0885112,2.750002726
39,921,830.4,256.553,23.7,0.0885112,2.57101795
39,922,836.11,451.295,24.5,0.0885112,2.48851096
39,923,789.08,599.55,25.2,0.05921,2.521792884
39,924,888.36,712.999,25.7,0.05921,2.849162467
39,925,827.72,742.828,26,0.05921,3.401006819
39,926,870.51,724.495,26.2,0.05921,3.709612667
39,927,889.63,630.582,26.3,0.05921,3.550617438
39,928,871.21,481.144,26.2,0.05921,3.243826957
39,929,863.54,290.715,25.8,0.05921,3.204844042
39,930,866.25,91.8892,25.1,0.05921,3.29749695
39,931,816.2,0,24.7,0.0885112,3.511349632
39,932,813.09,0,24.1,0.0885112,3.775188687
39,933,797.7,0,23.6,0.0885112,4.073735804
39,934,780.3,0,22.9,0.0885112,4.308994879
39,935,818.98,0,22.1,0.05921,4.774818697
39,936,776.05,0,21.5,0.05921,5.219703
40,937,766.23,0,21,0.05921,5.43729456
40,938,689.91,0,20.7,0.05921,5.379509557
40,939,573.26,0,20.6,0.05921,5.013514607
40,940,573.41,0,20.6,0.05921,4.768830195
40,941,607.17,0,20.8,0.05921,4.230746777
40,942,702.58,0,21,0.05921,3.658994579
40,943,852.41,0,21.4,0.0885112,3.113638722
40,944,819.55,61.5273,22.3,0.0885112,2.828749634
40,945,864.82,253.686,23.1,0.0885112,2.646533832
40,946,837.1,449.08,23.8,0.0885112,2.562364399
40,947,855.69,595.423,24.4,0.05921,2.592275471
40,948,886.27,632.218,24.7,0.05921,2.93198509
40,949,817.97,624.489,24.8,0.05921,3.499924075
40,950,876.25,688.706,24.7,0.05921,3.842578395
40,951,944.88,625.196,24.5,0.05921,3.768845011
40,952,884.55,484.756,24.1,0.05921,3.708537405
40,953,914.41,276.391,23.6,0.05921,3.788602306
40,954,866.78,93.8254,23,0.05921,4.105844554
40,955,863.62,0,22.8,0.0885112,4.489854087
40,956,865.39,0,22.4,0.0885112,4.780767657
40,957,838.14,0,22.3,0.0885112,4.977603122
40,958,797.02,0,22.2,0.0885112,5.251686701
40,959,839.79,0,22.1,0.05921,5.684467273
40,960,790.73,0,21.9,0.05921,5.844188076
41,961,817.45,0,21.8,0.05921,5.909237413
41,962,677,0,21.7,0.05921,5.835310132
41,963,610.19,0,21.6,0.05921,5.462657799
41,964,631.31,0,21.5,0.05921,5.160127639
41,965,626.74,0,21.5,0.05921,4.629501268
41,966,726.8,0,21.4,0.05921,3.998433837
41,967,779.84,0,21.7,0.0885112,3.527940698
41,968,814.58,64.452,22.4,0.0885112,3.151987056
41,969,818,255.019,23,0.0885112,2.903225742
41,970,845.38,340.053,23.3,0.0885112,2.763688385
41,971,873.47,495.091,23.6,0.05921,2.781278005
41,972,916.21,425.917,23.8,0.05921,3.036926335
41,973,886.06,667.568,23.9,0.05921,3.556771022
41,974,939.49,640.695,23.9,0.05921,3.901372676
41,975,956.04,556.813,23.8,0.05921,3.981643387
41,976,936.21,335.495,23.5,0.05921,4.08771802
41,977,922.76,277.854,23.1,0.05921,4.321909691
41,978,929.14,96.1262,22.8,0.05921,4.570355618
41,979,900.59,0,22.6,0.0885112,4.806546076
41,980,902.37,0,22.5,0.0885112,5.216702547
41,981,893.11,0,22.4,0.0885112,5.678924693
41,982,858.5,0,22.2,0.0885112,5.964474803
41,983,842.12,0,22.1,0.05921,6.135052567
41,984,859.88,0,21.9,0.05921,6.234157048
42,985,800.45,0,21.8,0.05921,6.181397481
42,986,687.42,0,21.6,0.05921,5.841709066
42,987,664.44,0,21.5,0.05921,5.447982632
42,988,661.38,0,21.4,0.05921,4.954568588
42,989,694.5,0,21.4,0.05921,4.538814278
42,990,783.43,0,21.5,0.05921,4.070306827
42,991,848.33,0,21.8,0.05921,3.626922258
42,992,804.41,61.9107,22.7,0.05921,3.259536659
42,993,792.68,173.32,23.4,0.05921,2.98138547
42,994,748.07,348.6,23.9,0.05921,2.83850489
42,995,765.96,436.589,24.3,0.05921,2.776022936
42,996,794.42,360.349,24.5,0.05921,2.856401791
42,997,777.69,647.387,24.7,0.05921,3.06618543
42,998,787.9,560.852,24.8,0.05921,3.361523911
42,999,733.47,342.61,24.7,0.05921,3.798942123
42,1000,737.62,311.139,24.5,0.05921,4.196621351
42,1001,729.8,263.935,24.1,0.05921,4.588974287
42,1002,659.51,92.6034,23.5,0.05921,4.927933322
42,1003,633.22,0,23.2,0.05921,5.208914642
42,1004,612.91,0,23,0.05921,5.520262002
42,1005,631.27,0,22.9,0.05921,5.702385378
42,1006,626.65,0,22.8,0.05921,5.832544797
42,1007,583.94,0,22.8,0.05921,6.109981138
42,1008,629.35,0,22.7,0.05921,6.058106741
43,1009,573.35,0,22.6,0.05921,5.971179833
43,1010,599.15,0,22.5,0.05921,5.90810022
43,1011,606.22,0,22.3,0.05921,5.538449281
43,1012,576.55,0,22.2,0.05921,5.101865033
43,1013,634.16,0,22.1,0.05921,4.73987433
43,1014,663.36,0,22,0.05921,4.299327997
43,1015,707.07,0,22.4,0.05921,3.894784143
43,1016,731.91,67.4486,23.4,0.05921,3.536345091
43,1017,749.85,265.992,24.2,0.05921,3.240599043
43,1018,732.83,464.045,24.8,0.05921,3.016871051
43,1019,719.27,612.793,25.3,0.05921,2.914886418
43,1020,703.21,664.851,25.6,0.05921,2.905452975
43,1021,736.46,598.834,25.8,0.05921,2.991827005
43,1022,627.79,711.849,26,0.05921,3.240034253
43,1023,692.05,643.827,26,0.05921,3.475187803
43,1024,625.02,491.334,25.9,0.05921,3.62333393
43,1025,620.1,298.519,25.4,0.05921,3.857145664
43,1026,601.83,97.1824,24.8,0.05921,3.906885254
43,1027,562.92,0,24.4,0.05921,3.784833179
43,1028,557.13,0,23.7,0.05921,3.746839772
43,1029,557.89,0,23.4,0.05921,3.743364582
43,1030,520.15,0,23.2,0.05921,3.734775582
43,1031,556.63,0,23,0.05921,4.00920623
43,1032,535.61,0,23,0.05921,4.522491199
44,1033,538.08,0,23,0.05921,4.774137903
44,1034,541.98,0,23.1,0.05921,4.515864065
44,1035,520.83,0,23.1,0.05921,4.165264617
44,1036,541.37,0,23.1,0.05921,3.964534484
44,1037,553.73,0,23.2,0.05921,3.745664471
44,1038,650.29,0,23.2,0.05921,3.401891295
